,address,description,title,url,state
1707,"P.O. Box 505 
Sandy Hook, NJ 07732 United States","A broad-based coalition of 150 conservation, fishing, diving, boating, real estate, student, and civic groups; over 300 businesses; and thousands of citizens concerned with the degraded waters off the New York and New Jersey coasts. COA uses education, research, and citizen action to pressure public officials to enact and enforce protective laws for their marine resources. Programs include storm drain stenciling; regulatory reviews; contaminated sediments; and nonpoint source pollution.",Clean Ocean Action; Main Office,www.cleanoceanaction.org,NJ
1708,"4455 Connecticut Avenue NW Suite A300-16 
Washington, DC 20008-2328 United States","Clean Water Fund is a 501(c)(3) research, training, and educational organization that advances environmental and consumer protection with a special focus on water pollution, toxic hazards, solid waste management, and natural resources.",Clean Water Fund,www.cleanwaterfund.org,CT
1709,"507 Houston Avenue 
League City, TX 77573 United States","Caretaker of Clear Creek, Texas. Cleanup and trash pickup. Habitat restoration—cordgrass planting.",Clear Creek Environmental Foundation,clearcreekcleanup.org,TX
1710,"1 Wade Oval Drive 
University Circle 
Cleveland, OH 44106 United States","The mission of the museum is to instill an understanding of and appreciation for nature and inspire responsibility for conservation and stewardship of natural diversity. The museum’s program areas include exhibits, publications, education, collections, research, and natural areas. The museum owns a system of 25 sanctuaries.","Cleveland Museum Of Natural History,; ; The",www.cmnh.org,OH
1711,"1785 Massachusetts Avenue NW 
Washington, DC 20036 United States",Designed to serve as a catalyst for international response and cooperation to address the threats posed by climate change and depletion of the stratospheric ozone layer. The Climate Institute operates as a bridge between scientists and policymakers with the intent of expediting policy responses to the challenges posed by human-induced climate change.,Climate Institute,www.climate.org,MA
1712,"101 Main Street, Suite 100 
Rochester, Ml 48307 United States","CRWC is a nonprofit coalition of individuals, businesses, local governments, and other community groups dedicated to protecting, enhancing, and celebrating the Clinton River, its watershed, and Lake St. Clair.",Clinton River Watershed Council (Crwc),www.crwc.org,
1713,"E314 Park Center, S.U.N.Y. at Cortland, Box 2000 
Cortland, NY 13045 United States","The coalition is composed of more than 100 businesses, institutions, organizations, associations, centers, agencies, and individuals affiliated in support of communicating and networking concerning education in, for, and about the outdoors. The Coalition’s magazine is a critically acclaimed education resource. The Coalition also conducts a biennial Outdoor Education Research Symposium and publishes “Research in Outdoor Education.”",Coalition For Education In The; ; Outdoors,www.outdooredcoalition.org,IN
1714,"430 Orchard Road 
Newark, DE 19711-5137 United States","The purpose of the Coalition for Natural Stream Valleys, Inc., is to promote the wise use and preservation of natural stream valleys.","Coalition For Natural Stream Valleys,; ; Inc.",,DE
1715,"6919 Port West Drive Suite 100 
Houston, TX 77024 United States","A national nonprofit corporation organized exclusively for the purpose of promoting and advancing the conservation and protection of the marine, animal, and plant life both onshore and offshore along the coastal areas of the United States for the benefit and enjoyment of the general public.",Coastal Conservation Association,www.joincca.org,TX
1716,"6060 Broadway 
Denver, CO 80216 United States",Ensuring a Wildlife Legacy for Colorado today and tomorrow by securing and managing funds for wildlife projects.,Colorado Wildlife Heritage Foundation,www.coloradowildlifefoundation.org,CO
1717,"15 Bank Row 
Greenfield, MA 01301-3511 United States","A member-supported nonprofit organization, CRWC is a regional voice for improvement and protection of the Connecticut River and water resources throughout the 11,260 square-mile, four-state river basin of Vermont, New Hampshire, Massachusetts, and Connecticut. CRWC participates in relevant environmental and resource allocation issues through its land conservancy, water quality improvement, and watershed stewardship programs. Land conservancy revolving loan fund. Conservation education and research.",Connecticut River Watershed Council; ; Inc.,www.ctriver.org,CT
1718,"P.O. Box 12671 
Raleigh, NC 27605 United States","A statewide lobbying and electoral group dedicated to protecting, preserving, and enhancing North Carolina natural environment through lobbying, educating and mobilizing citizens, making the environment a priority for legislators and the public, holding legislators accountable for their environmental decisions, and electing proenvironmental candidates to the state legislature.",Conservation Council Of North Carolina,http://nclcvf.org/,NC
1719,"3900 N. Causeway Boulevard, Suite 1045 
Metairie, LA 70002 United States","The force was formed to unify sportsmen’s organizations, improve the profile of hunters, and further the role and value of hunting in wildlife conservation as a force.",Conservation Force,www.conservationforce.org,LA
1720,"201 S. Wallace Avenue, Suites B2D, B2G 
Bozeman, MT 59715 United States","A nonprofit professional organization of scientists, CERI is dedicated to enabling human beings to coexist with other species in landscapes that are ecologically and economically sustainable. They maintain an office and GIS lab in Bozeman, Montana. Their primary areas of focus are the Yellowstone to Yukon Conservation Initiative and the coastal temperate rainforest in western North America. With a staff of four, CERI develops and implements large-scale conservation area designs.",Craighead Environmental Research Institute; Ceri,http://www.craigheadresearch.org/,MT
1721,"7770 Jacksontown Rd., SE 
Newark, OH 43056-9380 United States","A not-for-profit organization that promotes the planting of forest and ornamental trees, and promotes increased love and knowledge of trees, shrubs, and related subjects. The 1,341-acre grounds are open daily from dawn to dusk, free of charge.","Dawes Arboretum, The",www.dawesarb.org,OH
1722,"Attn: Dean Hendrickson 
Texas Natural History Collection 
University of Texas, R4000 
Austin, TX 78712 United States","A nationwide and international representation of state, federal, and university scientists and resource specialists and private conservation groups to provide for the exchange and transmittal of information on the status, protection, and management of the endemic fauna and flora of North American desert ecosystems.",Desert Fishes Council,www.desertfishes.org,TX
1723,"One Waterfowl Way 
Memphis, TN 38120 United States","Ducks Unlimited conserves, restores, and manages wetlands and associated habitats for North America’s waterfowl. These habitats also benefit other wildlife and people.","Ducks Unlimited, Inc.",www.ducks.org,TN
